aluminium,铝,瞧啊，这**铝**锅**没你用**的那个好。,,
always,总是；一直,哦~喂，是！我**总是**在线等你。,,
am,是 (用于第一人称单数现在时),哎，嗯(/?m/)... 对，我‘是’！,,
amass,积聚，积累,啊(a)，你看他攒(amass)了那么一大堆(mass)东西！,,
amateur,业余爱好者；外行,**哎，没辙**(/??m?t??r/)！他这水平一看就是个**业余**爱好者。,,
amaze,使惊奇；使惊愕,啊(a)，这简直跟走迷宫(maze)一样，真**让人惊奇**！,,
amazing,令人惊奇的；非常棒的,哇，这效果简直**太棒了**，看得我词儿都**没**(/??me?z/)了！,,
amazement,惊奇；诧异,"""啊妹子(a-mei-z)！你居然做到了？！真是让人惊奇！""",,
ambassador,大使；使节,俺们(am)出去办事(bassa)的人儿(dor)，可不就是大使嘛！,,
ambiguous,模棱两可的；含糊不清的,哎，总是搞不清楚(guous)，他这话太**模棱两可**了！,,
ambiguity,模棱两可；含糊不清,他说话**暧昧(ambi)**不清，**就(gju)**在那绕弯子，真是**模棱两可**。,,
ambition,野心；抱负；追求的目标,“嗯，必胜(bì shèng)！” — 没点儿 ambition 的人，哪来这股劲儿啊？,,
ambitious,有雄心的；有野心的,他呀，必是(bishus)想干番大事业，可真有雄心！,,
ambulance,救护车,真到那时候，谁心里不是喊'俺不能死(ambulance)'，就盼着救护车快点来！,,
amend,修改；修订,额，慢点(amend)！这份合同我看还得**修改**几处。,,
amendment,修正，修改,阿，慢等，慢等(??m?ndm?nt)，这份文件我得先做个**修改**！,,
amiable,和蔼可亲的；友善的,艾米(Ami)这姑娘，真是**和蔼可亲**得很(able)！,,
amid,在…中间；被…围绕,呃(a)，你看人群‘密得(mid)’那样，他就在最中间(amid)！,,
amidst,在…中间；被…围绕,呃，他迷(amidst)在人群当中了。,,
ammunition,弹药；军火,哎！瞄(am)准(ju)你(ni)射(tion)啊？没**弹药**怎么行！,,
among,在...中间；在...之中,哎哟，忙(/??m??/)死了，被围**在**一群人**中间**根本走不开！,,
amongst,在...中间；在...之中,唉，我**忙死**(/??m??st/)了，**在**这群人**中**找你！,,
amount,数量；总额,这东西堆得像一座山(a mount)，**数量**真惊人！,,
ample,充足的；丰富的,你看这词长得像不像'apple'？今年苹果(apple)大丰收，**充足**得很！,,
amplify,放大；增强,俺们(am)放(fy)大点声，后面听不见！,,
amplification,放大；扩大；增强（尤指声音信号）,这音量够*充足*(ample)了，还搞什么**放大**啊？,,
amuse,逗乐；使开心,啊(a)，来点*音乐*(music) *逗*大家*乐*呵乐呵呗！,,
amusing,有趣的，引人发笑的,他一开口啊(a)，妙语(muse)连珠的(ing)，真逗！,,
amusement,娱乐；消遣；乐趣,啊，迷(amu)死(se)我了，这娱乐(le)项(ment)目!,,
analogue,类似物；相似物；模拟的,啊，拿(ana)了个(logue)差不多的，这俩算是类似物(analogue)吧。,,
analogous,相似的；类似的,欸，你说的**那(na)两个事(logous)**，情况不是很**类似**嘛？,,
analogy,类比；比拟,按那逻辑这么一比，嘿，还真挺像的！,,
analyze,分析；分解,按那(ana)个例子(lyze)来分析一下。,,
analyse,分析；解析,这报告啊，得**挨那**(?n?)一页页地**撕**(la?z)开看，仔细**分析**才行。,,
analysis,分析；解析,按(a)理(naly)说(sis)，这事儿得好好**分析分析**。,,
analytic,分析的；解析的,爱拿理题(analytic)磕？那你肯定很擅长**分析**。,,
analytical,分析的；善于分析的,看到**难题(n? l?t?)**就想**抠(k?l)**明白，这人真够 **analytical** 的。,,
analyst,分析师；分析家,这**分析师**啊，就爱(?)拿着(n?)单子(list)使劲儿**分析**。,,
ancestor,祖先；祖宗,俺(an)们家先(ces)逝(s)的(tor)那些长辈，就是老祖宗啊。,,
ancestry,血统；家世,俺是谁(ances)？得往上追(try)，追溯咱的**血统**。,,
anchor,锚；使固定；（新闻）主持人,没**anchor**，船怎么**靠岸(kào àn)**？,,
anchorage,停泊处；抛锚地,欸，船长说：“**咱就安(an)靠(chor)这(age)儿了**！” 找了个**停泊处**抛锚。,,
ancient,古老的；古代的,欸，婶(ancient)那辈儿传下来的，能不**古老**嘛！,,
and,和；并且,‘俺的(and)’**和**你的，放一块儿。,,
anecdote,逸闻；趣闻轶事,啊，那个(ane)事儿可逗特(dote)了，当个趣闻听听就行。,,
anecdotal,传闻的；轶事的,俺奶奶可逗了(anecdotal)，老跟我讲些过去的**传闻**。,,
anew,重新；再,就当是*一个(a)新(new)*的开始，咱们*重新*来呗！,,
angel,天使,你看，这孩子长得像个‘安吉儿’似的，可不就是个小天使嘛！,,
angle,角；角度,俺哥(angle)就爱钻牛**角**尖，看问题的**角**度真奇葩。,,
angry,生气的；愤怒的,俺(ang)一着急(gri)，就容易**生气**发火。,,
anger,愤怒,一生气，火气就直往上**昂(ang)**，那可不就是**愤怒**嘛！,,
anguish,极度的痛苦，苦恼,唉(ang)，脑袋像被箍(gu)了一宿(ish)似的，满是痛苦！,,
animal,动物,俺(an)一摸(imal)这毛茸茸的，就知道是只小动物。,,
animate,使有生气；使活动；制作动画,瞧我捏的这**俺泥妹**(ǎn ní mèi ≈ animate)！真想让她**活**过来，**动**起来！,,
animated,活跃的；生气勃勃的；（指图画、模型等）动画的,欸(A)，你(ni)妹(ma)踢(ti)得(d)真**带劲**！,,
animation,,,,
ankle,脚踝,你这鞋带儿系得跟给**脚踝**这儿**安**(an)了个死**扣**(kle)似的，解都解不开！,,
annex,附属建筑，配楼；（文件）附件；吞并（领土）,主楼旁边**安(an)的那个是(ne ge shì)**啥？哦，是个**配楼**。,,
annexation,吞并；合并（尤指领土）,嘿，你看这地图，把隔壁那块地安(an)进来当下一个(nex≈next)省，这不就是**吞并**嘛！,,
anniversary,周年纪念日,唉(an)你(ni)我这日(versary)子又到了，可不就是咱俩的**周年纪念日**嘛！,,
announce,宣布；通知,啊，这是要闹(nào)事(shi)啊？官方赶紧出来宣布(announce)一下！,,
announcement,公告；宣告；通知,啊，闹死(/??na?ns/)人了，喇叭里又在发什么**公告**啊？,,
annoy,使烦恼；打扰,他老这么**闹(nào)**，真**烦**人！,,
annoyance,烦恼；令人烦恼的事/人,一听到他**啊(a)闹(nào)**，**烦**躁感(annoyance)就来了。,,
annual,每年的；年度的,哎，妞(annual)，这不又到**每年**大扫除的时候了嘛！,,
anonymous,匿名的；无名的,那作者**啊(a)？没名儿(nonym)似的(ous)**，查不到是谁。,,
anonymity,匿名；不公开姓名,他非要**啊喏(ano)**，说这事得**匿名的(nym)**，你可别再**提(ty)**了！,,
another,另一个；再一个,啊(a)，拿着(nother)这个，还想要‘另一个’啊？,,
answer,,,,
ant,蚂蚁,这种小东西，一**摁(ant)**就扁了，不就是**蚂蚁**嘛。,,
antagonism,对抗；敌意；对立,欸(an)，**他哥(tago)**那脾气，天生就爱跟人**对着干**，真是**敌意**满满啊。,,
antagonist,对手；反派角色,主角嘛，总得有个anti(反着)来、对着go(干)的家伙，那就是**对手/反派**啦！,,
antagonistic,敌对的；对抗的,就是反(anti-)对你，跟你撕(gonis-)！态度这么敌对(tic)！,,
antagonistically,敌对地；对抗地,唉，他可(tago)就那事儿(nis)上，老是**敌对地**跟我抬杠！,,
antenna,天线；(昆虫等的)触角,安(an)个天线(antenna)，天呐(tenna)，可真费劲！,,
antibiotic,抗生素,对付细菌感染，就得用‘**摁踢**’(anti)它们的**抗生素**！,,
anticipate,预期，预料；预见并做准备,嗯，提(ti)前准备呗(pate)，早*预料*到了嘛。,,
anticipation,期望；盼望；预料,俺替(anti)你盼(pa)星星盼月亮，这份**期待**你懂的！,,
antique,古董；古玩,安(an)能踢(ti)个(k)古董玩？那可是老物件！,,
antonym,反义词,一听这词儿就**俺特拧(antonym)**，专门找**反义词**对着干。,,
anxious,焦虑的；担忧的,哎呀，可吓死(xià sǐ ≈ ksh?s)我了，等成绩真**焦虑**！,,
anxiety,焦虑；忧虑,嗯，咋一提(anxiety)这事儿，我就**焦虑**呢？,,
any,任何一个；任何的,欸，你/'?ni/，别挑了，**任何一个**都差不多啦！,,
anybody,任何人,‘any’就是‘任何’一个，‘body’可以指‘人’，所以‘anybody’不就是‘任何人’嘛？,,
anyone,任何人；无论谁,‘Any’(哪)一个‘one’(人)？嗨，‘anyone’(任何人)都行！,,
anyhow,反正；无论如何,甭管用 *任何(any)* *方式(how)*，反正这活儿今天得干完。,,
anything,任何事物；任何东西,点菜？**任何**('any')**东西**('thing')都行，我不忌口。,,
anyway,反正；无论如何,**欸(ēi)，你(nǐ)** 管他呢，**喂(wèi)**！**反正**就这样吧。,,
anywhere,在任何地方；无论何处,'Any' 是‘任何’，'where' 是‘地方’，那‘anywhere’不就是 **任何地方** 嘛！,,
apart,分开地；相距,啊(a)，真*怕他*(part)，咱俩还是*分开*点儿吧。,,
apartment,公寓套房,啊，怕(apar)他(t)闷(ment)在**公寓**里，赶紧叫他出来玩。,,
apt,合适的；恰当的；易于...的,这帽子**啊，配他(apt)**，真**合适**！,,
ape,猿；模仿,诶(ape)！你看他笨手笨脚地**模仿**别人，真像只**猿**猴！,,
apology,道歉；认错,**啊，破了**(apolo-)人家的东西，你不得赶紧去**道歉**嘛！,,
apologize,道歉,哎哟，**破了这纸**(apologize)灯笼，我得赶紧去**道歉**。,,
apologise,道歉,哎，把人家东西**啊破了(apolo)**，跟欠了**债(zhài / d?a?z/)**似的，快去**道歉**吧！,,
apologetic,道歉的；愧疚的,啊(a)，菠(po)萝(lo)从楼上掉街(ge)上，差点踢(ti)到人，他赶紧**一脸歉意地**跑下来。,,
app,（手机等设备上的）应用程序,哎，手机桌面都铺满了各种app。,,
appal,使惊骇；使震惊,啊，*怕哦*！这事儿真把人吓着了！,,
appall,使惊骇；使震惊,呃？快**跑**（appall）！那东西太**吓人**了！,,
appalling,令人震惊的；骇人听闻的,啊，破零(分)？！这成绩简直**骇人听闻**！,,
apparatus,仪器；设备；装置,我啊，怕(appa)那台会放射线(ray)的设备(apparatus)了！,,
apparent,明显的；显而易见的,我**怕扔它**(apparent)，所以把它搁在最**显眼**的地方了。,,
apparently,看来；据说；表面上,阿佩(`/??p?r?nt/`)都认得了？那*看来*这事儿是真的。,,
appeal,v. 恳求；呼吁 n. 吸引力；魅力；恳求；呼吁,你就**批了(appeal)**吧！我**恳求**你了！,,
appealing,有吸引力的；引起兴趣的,啊，漂亮(appealing)！这东西真**有吸引力**！,,
appear,出现；显得,地上怎么突然[出现]了一个(a)梨(pear)？,,
appearance,外表；外观,你一‘出现’(appear)，人家首先看的就是你的 appearance (外表)啊！,,
appease,安抚；平息（怒火）；姑息,“啊(a)，求你(please)别生气了嘛！” —— 他这是想 *appease* 她，好平息她的怒火。,,
appeasement,（为求和平的）姑息，绥靖；安抚,他一个劲儿地在那儿 ‘呃…peace…(??pi?z)’ 地嘀咕，我看就是想息事宁人，搞绥靖那一套。,,
appendix,附录；阑尾,欸，这书后面怎么还‘挂(pend)’着一小段？哦，是附录(appendix)。,,
appetite,食欲；胃口,App里的美食推荐也太诱人了，搞得我食欲大开！,,
applaud,鼓掌；称赞,哦，拍 laud（响亮地拍手）！快听，大家都在**鼓掌**！,,
applause,鼓掌；掌声,这掌声啊(a)，'噗(pū)啦(lā)嘶(sī)'(plause)的一片，真热烈！,,
apple,苹果,啊，“啪”！我的苹果(apple)摔烂了！,,
appliance,家用电器；器具,啊，不赖(/??pla?/)！这**家用电器**真好用。,,
apply,申请；应用；涂抹,这App(apply)看着挺好，估计得先申请(apply)账号才能应用(apply)吧？,,
application,申请(书)；应用(程序),哎(ài)，普(pǔ)通大学你可(kě)得好好申(shēn)请啊，竞争激烈！,,
applicant,申请人；求职者,他这么‘爱(appli-)’这份工作，态度又这么‘恳(cant)’切，一看就是个诚心的‘申请人’。,,
applicable,可适用的；合适的,**阿婆你可不**能乱用这规定，得看它**适用**不**适用**！,,
appoint,任命，指定；约定（时间、地点）,老板手指**一点**(point)，就**指定**是你了！,,
appointment,约定，预约；任命,都 point 到这个时间了，说明咱俩有**约定**。,,
appraise,评估；评价,欸(ap)，想raise(提)价？先找人好好**评估**一下货色吧。,,
appraisal,评估；估价,啊(ap)，想把价格 raise (抬高)？先给我看看**评估**报告！,,
appreciate,感激；欣赏,哎哟(?)，这次你帮大忙了，我可得*破例谢(appreciate)*你一顿！,,
appreciation,欣赏；感激,欸，收到这么 precious (珍贵) 的礼物，得表示**欣赏**和**感激**呀！,,
appreciative,感激的；赏识的,欸，别**不理**嘛，我可**是**很**谢**你**的**（appreciative）！,,
apprentice,学徒；徒弟,唉(?)，盼(pr?n)着师傅给点儿提示(t?s)呢，**学徒**不好当啊！,,
approach,v. 靠近，接近；n. 方法，途径,他突然‘扑’(approach)过来，不知用了什么*方法*(approach)就*靠近*了。,,
appropriate,合适的，恰当的,啊，pro配(pri)这个才对(ate)嘛，多合适啊！,,
appropriation,挪用；占用；拨款,欸，pro(我)看这笔(pri)钱挺合适，就给(ei)顺(shun)走了？这就是挪用！,,
approve,批准；赞成；同意,"领导都说'嗯(a), 这事儿有谱儿(prove)', 那肯定就是**批准**了呗。",,
approval,批准；赞成；同意,"领导都说'嗯(a), 这事儿有谱儿(prove)', 那肯定就是**批准**了呗。",,
approximate,同意；批准；赞成,额，这事儿**有谱了哦**！,,
approximately,adj. 大约的，近似的,呃，怕(pà)出错(chūcuò)，所以给不了准数，就给你个**大概**的吧。,,
approximation,大约；近似地,我怕(approxi)考试啊，只能**大约**估个分了。,,
april,近似值；估算,老板让我**拍(p)个(ge)大概**，先给个**approximation**，这**近似值**可不好估啊！,,
